batter,total_dismissals,balls_faced,dismissal_rate,avg_dots_faced,dismissal_rate_pct
DLR Smith,11,108,0.10185185185185185,0.5833333333333334,10.185185185185185
DM Bravo,17,405,0.04197530864197531,0.5037037037037037,4.197530864197531
DM Gondaria,16,331,0.04833836858006042,0.49244712990936557,4.833836858006042
DM Kimmince,5,117,0.042735042735042736,0.3076923076923077,4.273504273504273
DM Nakrani,40,883,0.045300113250283124,0.5617214043035108,4.530011325028313
DM de Silva,37,711,0.052039381153305204,0.36146272855133615,5.20393811533052
DMW Rawlins,27,733,0.036834924965893585,0.538881309686221,3.6834924965893587
DN Wyatt,107,2434,0.04396055875102712,0.4170090386195563,4.396055875102712
DO Leicher,4,166,0.024096385542168676,0.5903614457831325,2.4096385542168677
DO Obuya,5,128,0.0390625,0.7578125,3.90625
DP Conway,62,2107,0.029425723777883245,0.3981964878974846,2.9425723777883244
DP Hughes,82,2067,0.03967102080309628,0.4358974358974359,3.967102080309628
DP Michael,4,150,0.02666666666666667,0.36,2.666666666666667
DPMD Jayawardene,102,2828,0.03606789250353607,0.46534653465346537,3.606789250353607
DR Gibson,9,119,0.07563025210084033,0.40336134453781514,7.563025210084033
DR Hooper,3,105,0.02857142857142857,0.6095238095238096,2.857142857142857
DR Martyn,5,103,0.04854368932038835,0.2524271844660194,4.854368932038835
DR Patankar,19,309,0.061488673139158574,0.6181229773462783,6.148867313915858
DR Sams,72,814,0.08845208845208845,0.2936117936117936,8.845208845208845
DR Smith,102,2287,0.04459991254919108,0.6405771753388719,4.459991254919108
DS Airee,56,1401,0.03997144896502498,0.3683083511777302,3.9971448965024985
DS Bajwa,10,296,0.033783783783783786,0.5067567567567568,3.3783783783783785
DS Kulkarni,5,115,0.043478260869565216,0.6608695652173913,4.3478260869565215
DS Smith,5,170,0.029411764705882353,0.5058823529411764,2.941176470588235
DT Christian,111,2091,0.05308464849354376,0.3787661406025825,5.308464849354376
DT Tiripano,6,134,0.04477611940298507,0.6194029850746269,4.477611940298507
DW Lawrence,9,188,0.047872340425531915,0.48404255319148937,4.787234042553192
DW Steyn,20,189,0.10582010582010581,0.35978835978835977,10.582010582010582
Danyal Raja,9,136,0.0661764705882353,0.5294117647058824,6.61764705882353
Dawood Ahmadzai,7,127,0.05511811023622047,0.5984251968503937,5.511811023622047
Delawar Khan,12,175,0.06857142857142857,0.5942857142857143,6.857142857142858
Deng Jinqi,2,101,0.019801980198019802,1.3465346534653466,1.9801980198019802
Devender Singh,10,206,0.04854368932038835,0.441747572815534,4.854368932038835
Dhruv Jurel,21,479,0.04384133611691023,0.3883089770354906,4.3841336116910234
Dilara Akter,20,323,0.06191950464396285,0.5820433436532507,6.191950464396285
Divyendra Singh,14,292,0.04794520547945205,0.5342465753424658,4.794520547945205
Dylan Steyn,13,430,0.030232558139534883,0.37209302325581395,3.0232558139534884
E Beukes,18,430,0.04186046511627907,0.5069767441860465,4.186046511627907
E Chigumbura,32,554,0.05776173285198556,0.4043321299638989,5.776173285198556
E Cleator,5,115,0.043478260869565216,0.5652173913043478,4.3478260869565215
E Duff,11,211,0.052132701421800945,0.9004739336492891,5.213270142180095
E Dusingizimana,43,845,0.05088757396449704,0.7041420118343196,5.088757396449704
E Guehoada,3,112,0.026785714285714284,1.0892857142857142,2.6785714285714284
E Iloku,37,966,0.038302277432712216,0.8933747412008282,3.8302277432712217
E Kamara,13,624,0.020833333333333332,0.7676282051282052,2.083333333333333
E Kuncova,9,138,0.06521739130434782,0.9057971014492754,6.521739130434782
E Lewis,72,1556,0.04627249357326478,0.525706940874036,4.627249357326478
E Mathew,17,245,0.06938775510204082,0.5428571428571428,6.938775510204081
E Niyomugabo,28,331,0.08459214501510574,0.5468277945619335,8.459214501510575
E Rukiriza,23,248,0.09274193548387097,0.8185483870967742,9.274193548387096
E Sandy,22,330,0.06666666666666667,0.8484848484848485,6.666666666666667
E Sebareme,27,368,0.07336956521739131,0.6358695652173914,7.336956521739131
E Solomon,6,217,0.027649769585253458,0.41935483870967744,2.7649769585253456
E Thelander,7,242,0.028925619834710745,0.78099173553719,2.8925619834710745
E Ul Haq,9,117,0.07692307692307693,1.0085470085470085,7.6923076923076925
E Van Zyl,32,446,0.07174887892376682,0.9035874439461884,7.174887892376682
E Vukusic,1,204,0.004901960784313725,0.2647058823529412,0.49019607843137253
E Wachira,20,620,0.03225806451612903,0.8145161290322581,3.225806451612903
EA Perry,52,1589,0.032724984266834484,0.47073631214600375,3.2724984266834483
EAJ Richardson,28,560,0.05,0.5678571428571428,5.0
EAS Ferrary,8,198,0.04040404040404041,0.5909090909090909,4.040404040404041
EC Joyce,9,380,0.02368421052631579,0.618421052631579,2.368421052631579
EF Beard,10,180,0.05555555555555555,0.6944444444444444,5.555555555555555
EGS Kana,17,164,0.10365853658536585,0.926829268292683,10.365853658536585
EJ Villani,36,1020,0.03529411764705882,0.5166666666666667,3.5294117647058822
EJG Morgan,139,3294,0.04219793564055859,0.4741955069823922,4.219793564055859
EL Bartram,16,428,0.037383177570093455,0.46261682242990654,3.7383177570093453
EL Watson,17,325,0.052307692307692305,0.8276923076923077,5.230769230769231
EMDY Munaweera,10,172,0.05813953488372093,0.5872093023255814,5.813953488372093
EN Lynch,15,150,0.1,0.48,10.0
EP Gulbis,19,308,0.06168831168831169,0.4025974025974026,6.1688311688311686
ER Oza,77,2455,0.03136456211812627,0.674541751527495,3.136456211812627
ES Szwarczynski,5,112,0.044642857142857144,0.4642857142857143,4.464285714285714
Ehsan Khan,19,334,0.05688622754491018,0.37425149700598803,5.688622754491018
Eman Asim,6,241,0.024896265560165973,0.8630705394190872,2.4896265560165975
Eric Phiri,4,122,0.03278688524590164,1.0901639344262295,3.278688524590164
Erika Oda,24,622,0.03858520900321544,0.7379421221864951,3.858520900321544
Esam Rahman,5,166,0.030120481927710843,0.4879518072289157,3.0120481927710845
Ethan D'Souza,6,103,0.05825242718446602,0.4174757281553398,5.825242718446602
Ezgi Nur Kilic,10,143,0.06993006993006994,0.7832167832167832,6.993006993006993
F Achelam,12,172,0.06976744186046512,0.5930232558139535,6.976744186046512
F Akankwasa,10,119,0.08403361344537816,0.5798319327731093,8.403361344537815
F Banunaek,19,369,0.051490514905149054,0.6395663956639567,5.149051490514905
F Behardien,15,429,0.03496503496503497,0.3146853146853147,3.4965034965034967
F Conteh,10,360,0.027777777777777776,1.1833333333333333,2.7777777777777777
F Damiao Couana,15,457,0.03282275711159737,0.5492341356673961,3.282275711159737
F Eseigbe,15,439,0.03416856492027335,1.2801822323462415,3.416856492027335
F Kuenburg,3,184,0.016304347826086956,0.4945652173913043,1.6304347826086956
F Malefula,9,198,0.045454545454545456,0.7171717171717171,4.545454545454546
F Najjumba,3,130,0.023076923076923078,0.6076923076923076,2.307692307692308
F Nsubuga,10,162,0.06172839506172839,0.5493827160493827,6.172839506172839
F Overdijk,23,414,0.05555555555555555,0.6231884057971014,5.555555555555555
F Samanyika,18,526,0.034220532319391636,1.193916349809886,3.4220532319391634
F Sisifo,10,310,0.03225806451612903,1.2225806451612904,3.225806451612903
F Stoman,7,177,0.03954802259887006,0.903954802259887,3.954802259887006
F Suluoto,13,248,0.05241935483870968,0.717741935483871,5.241935483870968
F Tanguy,8,107,0.07476635514018691,0.8878504672897196,7.476635514018691
F Tunnicliffe,9,198,0.045454545454545456,0.8080808080808081,4.545454545454546
F du Plessis,168,4874,0.0344686089454247,0.4177267131719327,3.4468608945424704
FA Allen,19,248,0.07661290322580645,0.4637096774193548,7.661290322580645
FA Cossa,9,235,0.03829787234042553,0.8638297872340426,3.829787234042553
FA Zavala,9,151,0.059602649006622516,0.8013245033112583,5.960264900662252
FC Wilson,12,330,0.03636363636363636,0.3606060606060606,3.6363636363636362
FG Kemp,5,118,0.0423728813559322,0.3813559322033898,4.23728813559322
FH Allen,66,1038,0.06358381502890173,0.42196531791907516,6.358381502890173
FL Mackay,9,234,0.038461538461538464,0.6025641025641025,3.8461538461538463
FO Kibasu,32,1080,0.02962962962962963,0.6564814814814814,2.9629629629629632
FY Fazal,6,179,0.0335195530726257,0.39664804469273746,3.35195530726257
Faheem Ashraf,34,433,0.07852193995381063,0.37644341801385683,7.852193995381063
Faheem Nazir,18,557,0.03231597845601436,0.4254937163375224,3.231597845601436
Fahima Khatun,22,378,0.0582010582010582,0.3968253968253968,5.82010582010582
Faisal Khan,41,855,0.047953216374269005,0.42923976608187137,4.7953216374269
Faisal Mubashir,9,435,0.020689655172413793,0.5103448275862069,2.0689655172413794
Faisal Raza,7,137,0.051094890510948905,0.3284671532846715,5.109489051094891
Fakhar Zaman,85,1762,0.048240635641316684,0.4301929625425653,4.824063564131668
Fanyan Mughal,18,276,0.06521739130434782,0.6086956521739131,6.521739130434782
Fargana Hoque,42,1139,0.03687445127304653,0.7023705004389815,3.6874451273046533
Farzan Afzal,3,124,0.024193548387096774,0.6451612903225806,2.4193548387096775
Fatima Sana,13,363,0.03581267217630854,0.47107438016528924,3.581267217630854
Fawad Alam,10,167,0.059880239520958084,0.31736526946107785,5.9880239520958085
Fayaz Khan,7,104,0.0673076923076923,0.3942307692307692,6.730769230769231
Fayyaz Butt,7,149,0.04697986577181208,0.5234899328859061,4.697986577181208
Festus Benn,9,330,0.02727272727272727,0.8909090909090909,2.727272727272727
Fiaz Ahmed,31,1118,0.027728085867620753,0.5304114490161002,2.7728085867620753
Firas Hussain,6,100,0.06,0.65,6.0
Fitri Sham,12,125,0.096,0.464,9.6
Fiza,14,466,0.030042918454935622,0.9570815450643777,3.004291845493562
G Ayan,8,112,0.07142857142857142,1.1160714285714286,7.142857142857142
G Bakiweyem,11,138,0.07971014492753623,0.5144927536231884,7.971014492753622
G Burrows,13,376,0.034574468085106384,0.4734042553191489,3.4574468085106385
G Candiru,6,194,0.030927835051546393,0.6443298969072165,3.0927835051546393
G Cengiz,3,124,0.024193548387096774,0.49193548387096775,2.4193548387096775
G Chohan,11,143,0.07692307692307693,0.7692307692307693,7.6923076923076925
G Coetzee,12,119,0.10084033613445378,0.31932773109243695,10.084033613445378
G Gambhir,143,4327,0.03304830136353132,0.4314767737462445,3.304830136353132
G Ganbold,10,127,0.07874015748031496,1.5590551181102361,7.874015748031496
G Gune,11,187,0.058823529411764705,0.5294117647058824,5.88235294117647
G Ingabire,9,112,0.08035714285714286,1.0892857142857142,8.035714285714286
G Ishimwe,37,1071,0.03454715219421102,0.9197012138188608,3.454715219421102
G Kansonkho,20,372,0.053763440860215055,0.8091397849462365,5.376344086021505
G Keles,7,132,0.05303030303030303,0.5909090909090909,5.303030303030303
G Kodali,8,126,0.06349206349206349,0.626984126984127,6.349206349206349
G Madanayake,4,174,0.022988505747126436,0.41954022988505746,2.2988505747126435
G Malla,32,659,0.048558421851289835,0.5204855842185129,4.855842185128983
G Matome,24,751,0.03195739014647137,0.9400798934753661,3.1957390146471374
G Mckeon,20,560,0.03571428571428571,0.5910714285714286,3.571428571428571
G Motie,9,138,0.06521739130434782,0.391304347826087,6.521739130434782
G Murali,4,106,0.03773584905660377,0.9905660377358491,3.7735849056603774
G Ngegba,13,329,0.03951367781155015,0.5288753799392097,3.951367781155015
G Obukor,9,224,0.04017857142857143,0.8392857142857143,4.017857142857143
G Sesay,11,169,0.0650887573964497,0.893491124260355,6.508875739644971
G Shukla,8,152,0.05263157894736842,0.5723684210526315,5.263157894736842
G Singh,10,256,0.0390625,0.46875,3.90625
G Stewart,12,272,0.04411764705882353,0.4338235294117647,4.411764705882353
G Thakur,9,199,0.04522613065326633,0.5527638190954773,4.522613065326634
G Venkateswaran,9,189,0.047619047619047616,0.5767195767195767,4.761904761904762
G Voll,5,150,0.03333333333333333,0.5133333333333333,3.3333333333333335
G Wareham,12,197,0.06091370558375635,0.3248730964467005,6.091370558375635
G Wetherall,10,246,0.04065040650406504,0.6585365853658537,4.0650406504065035
GA Priandana,47,1196,0.039297658862876256,0.6379598662207357,3.9297658862876257
GB Hogg,8,104,0.07692307692307693,0.3173076923076923,7.6923076923076925
GC Bhogle,9,317,0.028391167192429023,0.8233438485804416,2.8391167192429023
GC Murtaza,10,138,0.07246376811594203,0.7898550724637681,7.246376811594203
GC Smith,54,1429,0.03778866340097971,0.6004198740377886,3.778866340097971
GC Wilson,41,847,0.048406139315230225,0.5690672963400236,4.8406139315230226
GD Arta,24,515,0.04660194174757282,0.7611650485436893,4.660194174757281
GD Elliott,8,159,0.050314465408805034,0.2830188679245283,5.031446540880504
GD Phillips,65,1438,0.045201668984700974,0.4242002781641168,4.520166898470097
GE Plimmer,26,508,0.051181102362204724,0.4862204724409449,5.118110236220472
GES Sullivan,6,103,0.05825242718446602,0.5533980582524272,5.825242718446602
GF Linde,15,215,0.06976744186046512,0.3116279069767442,6.976744186046512
GG Alta,11,151,0.0728476821192053,0.8211920529801324,7.28476821192053
GH Dockrell,46,784,0.058673469387755105,0.2844387755102041,5.86734693877551
GH Lewis,72,2359,0.03052140737600678,0.6498516320474778,3.052140737600678
GH Vihari,19,331,0.05740181268882175,0.5438066465256798,5.740181268882175
GJ Bailey,86,2088,0.04118773946360153,0.3946360153256705,4.118773946360153
GJ Delany,40,730,0.0547945205479452,0.38904109589041097,5.47945205479452
GJ Maxwell,281,5866,0.04790317081486532,0.3296965564268667,4.790317081486532
GJ van Rensburg,5,113,0.04424778761061947,0.9469026548672567,4.424778761061947
GK Berg,5,124,0.04032258064516129,0.532258064516129,4.032258064516129
GK Diviya,25,937,0.026680896478121666,1.0928495197438635,2.6680896478121667
GK Ghalley,18,283,0.0636042402826855,0.8621908127208481,6.36042402826855
GL Mushi,3,103,0.02912621359223301,1.3009708737864079,2.912621359223301
GM Harris,16,367,0.043596730245231606,0.2779291553133515,4.35967302452316
GM Ntambalika,6,105,0.05714285714285714,0.3904761904761905,5.714285714285714
GP Meade,15,309,0.04854368932038835,0.6666666666666666,4.854368932038835
GPK Wijesingha,5,106,0.04716981132075472,0.6886792452830188,4.716981132075472
GR Adair,13,277,0.04693140794223827,0.51985559566787,4.693140794223827
GR Russ,9,243,0.037037037037037035,0.7777777777777778,3.7037037037037033
GS Sandhu,10,144,0.06944444444444445,0.3611111111111111,6.944444444444445
GS Sequeira,1,126,0.007936507936507936,0.5396825396825397,0.7936507936507936
GSNFG Jayasuriya,14,228,0.06140350877192982,0.4649122807017544,6.140350877192982
GT Taylor,14,240,0.058333333333333334,0.9541666666666667,5.833333333333333
GWHM Perera,48,1034,0.04642166344294004,0.7669245647969052,4.642166344294004
Gaurav Tiwari,11,301,0.036544850498338874,0.7375415282392026,3.6544850498338874
Ghulam Abbas Butt,12,136,0.08823529411764706,0.6323529411764706,8.823529411764707
Ghulam Shabber,5,136,0.03676470588235294,0.5073529411764706,3.6764705882352944
Guido Angeletti,7,118,0.059322033898305086,0.711864406779661,5.932203389830509
Gull Feroza,16,309,0.05177993527508091,0.7184466019417476,5.177993527508091
Gulsan Jha,24,435,0.05517241379310345,0.3816091954022989,5.517241379310345
Gurdeep Singh,7,181,0.03867403314917127,0.6795580110497238,3.867403314917127
Gurkeerat Singh,19,436,0.04357798165137615,0.43119266055045874,4.3577981651376145
Gurpratap Singh,10,142,0.07042253521126761,0.5352112676056338,7.042253521126761
H Agarwal,7,191,0.03664921465968586,1.486910994764398,3.664921465968586
H Bhullar,10,158,0.06329113924050633,0.9620253164556962,6.329113924050633
H Carlyon,33,571,0.05779334500875657,0.5481611208406305,5.779334500875657
H Davids,8,138,0.057971014492753624,0.4420289855072464,5.797101449275362
H Deol,14,355,0.03943661971830986,0.6647887323943662,3.943661971830986
H Deshan,9,184,0.04891304347826087,0.43478260869565216,4.891304347826087
H Dhavina,9,175,0.05142857142857143,1.6857142857142857,5.142857142857142
H Doriga,14,218,0.06422018348623854,0.7660550458715596,6.422018348623854
H Goto,18,380,0.04736842105263158,1.0842105263157895,4.736842105263158
H Hiri,12,256,0.046875,0.65625,4.6875
H Hotchandani,19,397,0.04785894206549118,0.6397984886649875,4.785894206549118
H Ishimwe,42,829,0.05066344993968637,0.6911942098914354,5.066344993968637
H Iwasaki,22,258,0.08527131782945736,0.5271317829457365,8.527131782945736
H Karunaratne,6,209,0.028708133971291867,0.8325358851674641,2.8708133971291865
H Kaur,87,2641,0.03294206739871261,0.518742900416509,3.294206739871261
H Kerge,10,227,0.04405286343612335,0.9911894273127754,4.405286343612335
H Kerr,19,338,0.05621301775147929,0.3106508875739645,5.621301775147929
H Klaasen,75,1637,0.04581551618814905,0.30238240684178375,4.581551618814905
H Lakov,22,861,0.025551684088269456,0.42392566782810687,2.5551684088269457
H Leko,4,143,0.027972027972027972,0.38461538461538464,2.797202797202797
H Lin Aung,23,314,0.0732484076433121,1.0955414012738853,7.32484076433121
H Lin Oo,12,230,0.05217391304347826,0.7652173913043478,5.217391304347826
H Madavi,51,1704,0.02992957746478873,0.6672535211267606,2.992957746478873
H Masakadza,46,1140,0.04035087719298246,0.6228070175438597,4.035087719298246
H Niaz,10,123,0.08130081300813008,0.5609756097560976,8.130081300813007
H Patel,9,203,0.04433497536945813,0.4975369458128079,4.433497536945813
H Rashid,7,120,0.058333333333333334,0.65,5.833333333333333
H Rathod,4,157,0.025477707006369428,0.4585987261146497,2.547770700636943
H Singh,25,469,0.053304904051172705,0.3837953091684435,5.330490405117271
H Thaker,27,539,0.05009276437847866,0.3970315398886827,5.009276437847866
H Venkataram,1,124,0.008064516129032258,0.6290322580645161,0.8064516129032258
HA Jackson,17,378,0.04497354497354497,0.7354497354497355,4.497354497354497
HAM Shah,27,845,0.03195266272189349,0.5550295857988166,3.195266272189349
HASD Siriwardene,35,794,0.04408060453400504,0.5730478589420654,4.408060453400504
HB Dickson,9,203,0.04433497536945813,0.3891625615763547,4.433497536945813
HB Kayondo,4,105,0.0380952380952381,0.3904761904761905,3.8095238095238098
HC Brook,47,902,0.052106430155210645,0.401330376940133,5.210643015521065
HC Knight,67,1862,0.0359828141783029,0.44360902255639095,3.5982814178302904
HD Rutherford,6,107,0.056074766355140186,0.4392523364485981,5.607476635514018
HD Weibgen,8,174,0.04597701149425287,0.367816091954023,4.597701149425287
HDJ Siegers,45,917,0.04907306434023991,0.5387131952017448,4.907306434023991
HDRL Thirimanne,13,256,0.05078125,0.4375,5.078125
HE van der Dussen,41,1155,0.0354978354978355,0.4147186147186147,3.54978354978355
HER Tyler,23,257,0.08949416342412451,0.556420233463035,8.949416342412452
HG Munsey,66,1603,0.041172800998128506,0.5040548970679976,4.1172800998128505
HH Aung,5,104,0.04807692307692308,1.0288461538461537,4.807692307692308
HH Gibbs,64,1526,0.04193971166448231,0.5760157273918742,4.193971166448231
HH Pandya,156,3372,0.046263345195729534,0.36476868327402134,4.6263345195729535
HJ Hunt,8,150,0.05333333333333334,0.5666666666666667,5.333333333333334
HJ Jordaan,7,214,0.03271028037383177,0.7757009345794392,3.2710280373831773
HJ Manenti,16,340,0.047058823529411764,0.4411764705882353,4.705882352941177
HJ Nielsen,21,407,0.051597051597051594,0.3931203931203931,5.159705159705159
HJ Thomas,12,347,0.0345821325648415,1.031700288184438,3.45821325648415
HK Kukreja,5,119,0.04201680672268908,0.5378151260504201,4.201680672268908
HK Matthews,84,2494,0.03368083400160385,0.6303127506014434,3.3680834001603848
HM Amla,43,1404,0.030626780626780627,0.4074074074074074,3.0626780626780628
HM Nicholls,8,145,0.05517241379310345,0.3793103448275862,5.517241379310345
HM Omary,26,655,0.03969465648854962,0.5908396946564886,3.969465648854962
HM Rowe,8,147,0.05442176870748299,0.3469387755102041,5.442176870748299
HMD Rasangika,23,972,0.023662551440329218,0.6306584362139918,2.366255144032922
HML Madushani,4,134,0.029850746268656716,0.835820895522388,2.9850746268656714
HNK Jensen,15,219,0.0684931506849315,0.5662100456621004,6.8493150684931505
HR Walsh,7,151,0.046357615894039736,0.4503311258278146,4.635761589403973
HS Gericke,15,259,0.05791505791505792,0.25096525096525096,5.7915057915057915
HT Tector,56,1203,0.046550290939318374,0.3200332502078138,4.655029093931837
HV Mandhyan,14,238,0.058823529411764705,0.6386554621848739,5.88235294117647
HV Patel,24,302,0.07947019867549669,0.4304635761589404,7.9470198675496695
HWR Cartwright,66,1652,0.039951573849878935,0.4328087167070218,3.9951573849878934
Habeeba Bader,7,155,0.04516129032258064,0.896774193548387,4.516129032258064
Habib Ahmadzai,6,114,0.05263157894736842,0.43859649122807015,5.263157894736842
Habib Khan,18,390,0.046153846153846156,0.5897435897435898,4.615384615384616
Haider Ali,30,447,0.06711409395973154,0.38478747203579416,6.7114093959731544
Haider Butt,39,1092,0.03571428571428571,0.4413919413919414,3.571428571428571
Hamid Mahmood,7,256,0.02734375,0.47265625,2.734375
Hamid Safi,7,102,0.06862745098039216,0.45098039215686275,6.862745098039216
Hammad Mirza,18,381,0.047244094488188976,0.6325459317585301,4.724409448818897
Hamza Dar,14,460,0.030434782608695653,0.3717391304347826,3.0434782608695654
Hamza Khan,20,563,0.035523978685612786,0.5399644760213144,3.5523978685612785
Hamza Tariq,9,151,0.059602649006622516,0.271523178807947,5.960264900662252
Han Lili,6,167,0.03592814371257485,0.6766467065868264,3.592814371257485
Harbhajan Singh,47,730,0.06438356164383562,0.436986301369863,6.438356164383562
Haris Rauf,12,140,0.08571428571428572,0.6142857142857143,8.571428571428571
Haris Sohail,10,213,0.046948356807511735,0.596244131455399,4.694835680751173
Harmeet Singh,11,177,0.062146892655367235,0.327683615819209,6.214689265536723
Haroon Arshad,15,262,0.05725190839694656,0.2862595419847328,5.7251908396946565
Harpreet Brar,10,214,0.04672897196261682,0.4532710280373832,4.672897196261682
Harpreet Singh,5,119,0.04201680672268908,0.48739495798319327,4.201680672268908
Harshit Rana,5,100,0.05,0.57,5.0
Hasan Ali,10,114,0.08771929824561403,0.21929824561403508,8.771929824561402
Haseeb Ghafoor,2,175,0.011428571428571429,0.5885714285714285,1.1428571428571428
Hassan Khan,9,181,0.049723756906077346,0.3701657458563536,4.972375690607735
Hassan Nawaz,20,302,0.06622516556291391,0.4271523178807947,6.622516556291391
Hassan Rasheed,14,210,0.06666666666666667,0.5571428571428572,6.666666666666667
Hisham Sheikh,17,421,0.040380047505938245,0.4821852731591449,4.038004750593824
Hiu Ying Cheung,15,127,0.11811023622047244,0.4566929133858268,11.811023622047244
Huang Zhuo,8,217,0.03686635944700461,1.023041474654378,3.686635944700461
Hussain Talat,19,401,0.04738154613466334,0.39900249376558605,4.738154613466334
Huzaifa Mohammed,3,150,0.02,0.7266666666666667,2.0
I Asif,9,174,0.05172413793103448,0.8275862068965517,5.172413793103448
I Barma,46,1181,0.03895004233700254,0.7095681625740897,3.895004233700254
I Chathurani,0,314,0.0,0.4140127388535032,0.0
I Chuma,15,364,0.04120879120879121,0.7802197802197802,4.1208791208791204
I Danladi,42,1101,0.03814713896457766,0.5576748410535877,3.8147138964577656
I Dulani,3,106,0.02830188679245283,0.660377358490566,2.8301886792452833
I Elec,11,145,0.07586206896551724,1.006896551724138,7.586206896551724
I Goordial-John,7,218,0.03211009174311927,0.7844036697247706,3.211009174311927
I Kaia,12,199,0.06030150753768844,0.5226130653266332,6.030150753768844
I Liyanage,28,796,0.035175879396984924,0.5628140703517588,3.5175879396984926
I Nakisuuyi,55,1541,0.035691109669046074,0.9292667099286178,3.5691109669046073
I Niyomugabo,16,515,0.031067961165048542,0.6058252427184466,3.1067961165048543
I Ranaweera,6,133,0.045112781954887216,1.2255639097744362,4.511278195488721
I Shukla,7,103,0.06796116504854369,1.9029126213592233,6.796116504854369
I Suhun,12,169,0.07100591715976332,1.0355029585798816,7.100591715976331
I Takahashi,29,417,0.06954436450839328,0.5299760191846523,6.954436450839328
I Tchakou,13,119,0.1092436974789916,1.050420168067227,10.92436974789916
I Toua,8,100,0.08,0.42,8.0
I Udana,14,202,0.06930693069306931,0.36633663366336633,6.9306930693069315
I Waqavakatoga,13,273,0.047619047619047616,0.9377289377289377,4.761904761904762
I van Zyl,19,347,0.05475504322766571,0.9250720461095101,5.475504322766571
IA Cockbain,4,172,0.023255813953488372,0.29069767441860467,2.3255813953488373
IA De Silva,21,553,0.0379746835443038,0.6347197106690777,3.79746835443038
IA Karim,24,1027,0.023369036027263874,0.555014605647517,2.3369036027263874
IC Gaze,10,205,0.04878048780487805,0.47804878048780486,4.878048780487805
IDA Damarell,19,394,0.048223350253807105,0.5786802030456852,4.822335025380711
IDM Latin,24,536,0.04477611940298507,0.5615671641791045,4.477611940298507
IE Mulhovo,19,434,0.04377880184331797,1.2995391705069124,4.377880184331797
II Selemani,48,888,0.05405405405405406,0.6126126126126126,5.405405405405405
IJL Trott,4,149,0.026845637583892617,0.5637583892617449,2.684563758389262
IJR Zwilling,47,919,0.051142546245919476,0.588683351468988,5.114254624591948
IK Gamantika,43,873,0.049255441008018326,0.584192439862543,4.925544100801833
IK Pathan,50,1131,0.04420866489832007,0.39610963748894784,4.420866489832007
IKEG Artawan,28,402,0.06965174129353234,0.6666666666666666,6.965174129353234
IM Vaghela,12,262,0.04580152671755725,0.732824427480916,4.580152671755725
IMHC Joyce,21,488,0.0430327868852459,0.75,4.30327868852459
IO Okpe,47,752,0.0625,0.4574468085106383,6.25
IR Bell,10,355,0.028169014084507043,0.4253521126760563,2.8169014084507045
IR Jaggi,5,100,0.05,0.77,5.0
IS Sodhi,25,235,0.10638297872340426,0.4,10.638297872340425
IY Mckeon,10,223,0.04484304932735426,0.8654708520179372,4.484304932735426
Ibrahim Hassan,17,257,0.06614785992217899,0.642023346303502,6.614785992217899
Ibrahim Nashath,6,154,0.03896103896103896,0.9155844155844156,3.896103896103896
Ibrahim Rahimi,11,203,0.054187192118226604,0.7093596059113301,5.41871921182266
Ibrahim Rizan,10,147,0.06802721088435375,0.7551020408163265,6.802721088435375
Idrees Ul Haque,15,226,0.06637168141592921,0.7035398230088495,6.637168141592921
Iftikhar Ahmed,37,746,0.049597855227882036,0.32439678284182305,4.959785522788204
Ijaz Hussain,13,160,0.08125,0.625,8.125
Ikramullah Khan,17,309,0.05501618122977346,0.4919093851132686,5.501618122977346
Ilenia Sims,10,373,0.02680965147453083,0.3806970509383378,2.680965147453083
Ilyas Ataullah,12,212,0.05660377358490566,0.6556603773584906,5.660377358490567
Imad Wasim,31,418,0.07416267942583732,0.2727272727272727,7.4162679425837315
Imal Zuwak,16,404,0.039603960396039604,0.6064356435643564,3.9603960396039604
Imran Ali Butt,16,442,0.03619909502262444,0.6877828054298643,3.619909502262444
Imran Ameer,10,266,0.03759398496240601,0.5300751879699248,3.7593984962406015
Imran Anwar,46,827,0.05562273276904474,0.6275695284159613,5.562273276904474
Imran Nazir,19,377,0.050397877984084884,0.7002652519893899,5.039787798408488
Imrul Kayes,10,141,0.07092198581560284,0.6312056737588653,7.092198581560284
Iqbal Hossain,11,233,0.04721030042918455,0.5836909871244635,4.721030042918455
Iqra Sahar,10,104,0.09615384615384616,0.5384615384615384,9.615384615384617
Iram Javed,34,486,0.06995884773662552,0.911522633744856,6.995884773662551
Irfan Hafejee,13,337,0.03857566765578635,0.8664688427299704,3.857566765578635
Irfan Khan,6,145,0.041379310344827586,0.5655172413793104,4.137931034482759
Isa Zaroo,18,293,0.06143344709897611,0.5870307167235495,6.143344709897611
Ishan Kishan,123,2906,0.042326221610461116,0.5017205781142464,4.232622161046112
Ismail Ali,13,172,0.0755813953488372,0.563953488372093,7.55813953488372
Ismaila Tanba,6,108,0.05555555555555555,0.6111111111111112,5.555555555555555
J Albin,3,142,0.02112676056338028,0.8450704225352113,2.112676056338028
J Alegra,10,195,0.05128205128205128,0.7230769230769231,5.128205128205128
J Avendano,16,226,0.07079646017699115,0.672566371681416,7.079646017699115
J Baker,18,611,0.029459901800327332,0.6988543371522095,2.9459901800327333
J Bangura,29,617,0.04700162074554295,0.8363047001620746,4.700162074554295
